order_id,customer_id,customer_name,customer_email,customer_phone,product_name,category,quantity,unit_price,discount_percent,order_date,ship_city,ship_state,ship_country,payment_method,order_status,rating,review_text
ORD104292,CUST016549,  Femi Martin  ,femi.martin@gmail.com,08220843009,Non-stick Pan,Home & Kitchen,8,168369.17,27%,11/01/2023,ABUJA,FCT,Nigeria,N/A,Cancelled,2,product came late :(
ORD125042,CUST089798,Thomas Okonkwo,thomas.okonkwo46@ymail.com,0909-501-3989,Tomato Paste,Groceries,10,NIL,50,30-01-2023,London,England,U.K.,Credit card ,shipped,3,  Poor quality  
ORD106212,CUST030145,Amaka Okonkwo,amaka.okonkwo@hotmail.com,06649417449,Wristwatch,FASHION,8,132783.66,30,"February 22, 2026",PORT HARCOURT,Rivers,Nigeria,cash on delivery,Delivered,2,Waste of money
ORD130590,CUST083706,HALIMA BROWN,halima.brown35@gmial.com,0401-666-0860,Ankara Fabric,FASHION,2731,$229836.19,40,18 Aug 2024,Port Harcourt,Rivers,NG,Credit Card,CANCELLED,3,  Poor quality  
ORD133276,CUST116707,Blessing Eze,blessing.eze196@outlook.com,09655959700,Wristwatch,Fashon,2117,58488.32,50,2024-03-11,New York,NY,U.S.A.,CC,shipped,2,product came late :(
ORD110289,CUST074824,david rodriguez,david.rodriguez@gmail.com,(855) 840-1939,Milk Powder,Grocery,three,86715.8,,"January 24, 2025",London,?,uk,Debit Card,SHIPPED,3,<b>Excellent</b>
ORD124033,CUST103224,  Richard Jones  ,richard.jones@yaho.com,0448123614,Nail Polish Set,Beauty ,5,210791.2,5,2023-02-22,null,Greater Accra,Ghana,paypal,processing,2,
ORD130903,CUST066192,Bola Jones,bola.jones@gmail.com,(279) 023-9947,Face Cream,BEAUTY,8,174395.22,10,02/22/2023,New York,NY,usa,credit card,Canceled,,Waste of money
ORD119089,CUST017022,Mary Abubakar,mary.abubakar737@outlook.com,4724387716,Non-stick Pan,Home and Kitchen,8,"NGN 165,313.26",10,,Port Harcourt,Rivers,Nigeria ,paypal,processing,5,meh
ORD121997,CUST105885,James Okonkwo,james.okonkwo306@yahoo.com,0592-168-0455,Men's T-Shirt,Fashion,5,125159.74,,11/09/2023,Dubai,Dubai,U.A.E.,USSD,CANCELLED,1,<b>Excellent</b>
ORD126861,CUST109870,Karen Okonkwo,karen.okonkwo326@yaho.com,4869034453,Spaghetti Pack,GROCERIES,10,128326.45,0,2024-10-30, JOHANNESBURG ,Gauteng,S. Africa,BANK TRANSFER,cancelled,,
ORD124102,CUST016239,Chinedu Miller,chinedu.miller@hotmail.com,+2341542308353,Cutlery Set,Home and Kitchen,5,119251.83,5,22-01-2025,Calabar,Cross River,Nigeria,CREDIT CARD,Deliverd,,Highly recommend!!!
ORD104528,CUST076980,Patricia Martinez,patricia.martinez739@gmail.com,02889244606,Laptop Sleeve,Electroincs,4,$129249.84,25,1693958400,Ibadan,Oyo,NG,Cash on Delivery,Pending,,
ORD130604,CUST053430,William Smith,william.smith408@yaho.com,9686717483,Smartwatch, Electronics,3,180135.84,0,12/25/2023,Benin City,Edo,NG,Debit Card,Processing,,Waste of money
ORD131163,CUST107483,Michael Moore,michael.moore@gmail.com,07710520882,Honey 500ml,groceries,3,"239,695.21",50,06/17/2026,Accra,Greater Accra,GHANA,Bank Transfer,null,1,  Poor quality  
ORD125702,CUST015595,Yusuf Garcia,yusuf.garcia@gmail.com,0122-801-8868,Power Bank,electronics,5,39388.46,40,2024-12-04,NAIROBI,Nairobi,kenya,Bank Transfer,shipped,5,product came late :(
ORD129123,CUST030904,  Amaka Perez  ,amaka.perez@outlook.com,04818919824,Teething Ring,BABY PRODUCTS,8,111134.36,30,-,Los Angeles,,United States,CREDIT CARD,RETURNED,,<b>Excellent</b>
ORD109894,CUST089463,Ifeoma Thompson,ifeoma.thompson@ymail.com,5037182983,Men's T-Shirt,Fashion ,9,194934.09,173,28-09-2023,,England,U.K.,USSD,DELIVERED,,average tbh
ORD100289,CUST029612,Aisha Moore,aisha.moore@yahoo.com,0786-856-9659,Beans 2kg,Groceries ,8,60252.13,,16-08-2025,Johannesburg,Gauteng,South Africa,CREDIT CARD,shipped,3,<b>Excellent</b>
ORD116887,CUST004513,  Charles Miller  ,charles.miller254@hotmail.com,(442) 200-0756,Power Bank,ELECTRONICS,7,Unknown,158,1714608000,Los Angeles,CA,USA,Bank Transfer,cancelled,5,<b>Excellent</b>
ORD125049,CUST115537,Barbara Anderson,barbara.anderson@gmial.com,2514432502,Wireless Earbuds,Electronic,10,138955.79,,06-03-2023,Calabar,Cross River,Nigeria,PayPal,Deliverd,,product came late :(
ORD107839,CUST036801,Fatima Mohammed,fatima.mohammed179@gmail.com,(478) 082-9352,Curtain Set,HOME & KITCHEN,10,-112536.01,158,"March 08, 2026",Lagos,Lagos,Nigeria ,debit card,cancelled,,Waste of money
ORD101517,CUST067455,Karen Thompson,karen.thompson@gmail.com,0444-376-7873,Women's Dress,Fashon,1,18016.23,159,07/20/2024,New York,NY,United States,Cash on Delivery,Canceled,4,<b>Excellent</b>
ORD130894,CUST041026,Chinedu Johnson,chinedu.johnson303@gmail.com,+2348058382454,Storage Container,HOME & KITCHEN,4,--,25,10/02/2026,Ugep,Cross River,NG,CREDIT CARD,CANCELLED,,WILL BUY AGAIN
ORD110593,CUST056983,barbara thomas,barbara.thomas988@hotmail.com,0100-023-0519,Garri 4kg,Groceries ,2,"NGN 199,454.36",196,2023-12-24,Los Angeles,CA,USA,paypal,shipped,,average tbh
ORD101895,CUST000829,Jennifer Johnson,jennifer.johnson271@hotmail.com,+2344139331405,Smartwatch,Electronics ,5,146900.78,15,"November 03, 2023",Abuja,FCT,NIGERIA,bank transfer,CANCELLED,2,
ORD127855,CUST052364,Aisha Williams,aisha.williams@gmial.com,6303936757,Leather Belt,FASHION,8,185917.89,0,2023-02-02,null,Lagos,nigeria,BANK TRANSFER,CANCELLED,2,average tbh
ORD107251,CUST052992,Susan Bello,susan.bello@hotmail.com,03795226297,Rug,home & kitchen,9,112492.38,5,1742083200,Los Angeles,CA,USA,USSD,Cancelled,2,product came late :(
ORD117849,CUST089122,Amaka Brown,amaka.brown@hotmail.com,0219-092-8466,Women's Dress,Fashon,10,10086.71,25,"January 16, 2024",KANO,Kano,Nigeria,credit card,Deliverd,,meh
ORD125734,CUST093259,David Balogun,david.balogun129@gmail.com,7836657894,Bed Sheet Set,Home&Kitchen,4,165824.11,,12/15/2025,Dubai,Dubai,UAE,ussd,PENDING,1,Fast delivery
ORD133574,CUST106397,"Bello, Susan",SUSAN.BELLO544@GMIAL.COM,06009491878,LED Desk Lamp,Electroincs,9,107120.8,,12-05-2025,Lagos,Lagos,NG,ussd,processing,1,Great product!
ORD128090,CUST029572,Blessing Lee,blessing.lee@gmail.com,0108-511-7629,Storage Container,Home&Kitchen,1,168223.39,20,11/06/2025,Port Harcourt,Rivers,NG,ussd,PENDING,,
ORD108810,CUST119453,Charles Smith,charles.smith@ymail.com,(085) 211-8194,Vegetable Oil 1L,groceries,4,31419.81,144,30 Apr 2023, Abuja ,FCT,Nigeria,Bank Transfer,SHIPPED,,Fast delivery
ORD109993,CUST048684,halima jackson,halima.jackson@yahoo.com,+2347157904507,Smartwatch, Electronics,10,10304.91,,02/06/2026,New York,NY,USA,ussd,Processing,1,Waste of money
ORD103394,CUST018295,LINDA RODRIGUEZ,linda.rodriguez@ymail.com,+2348712313645,Power Bank,ELECTRONICS,7,242480.18,25,09 Oct 2024,London,England,U.K.,Pay Pal,delivered,4,Fast delivery
ORD128410,CUST104411,Segun Okafor,segun.okafor277@hotmail.com,(184) 696-2120,Diaper Pack,Baby Products ,10,N/A,,25-06-2024,Dubai,Dubai,UAE,Pay Pal,processing,3,Great product!
ORD132198,CUST101461,Thomas Anderson,thomas.anderson@gmial.com,6820014878,Handbag,Fashion ,6,139874.56,169,2026-01-04,DUBAI,N/A,U.A.E.,PAYPAL,shipped,2,average tbh
ORD121280,CUST086157,Richard Thompson,richard.thompson@hotmail.com,04115361230,Storage Container,HOME & KITCHEN,9,Unknown,,28-12-2025,unknown,Unknown,South Africa,debit card,Shipped,4,product came late :(
ORD123689,CUST036860,Thomas Martin,thomas.martin290@gmial.com,02439233514,Honey 500ml,groceries,9481,171363.1,40,22 Apr 2023, Kaduna ,N/A,nigeria,paypal,SHIPPED,3,Highly recommend!!!
ORD100052,CUST043570,linda smith,LINDA.SMITH828@YAHOO.COM,6021487132,Leather Belt,fashion,6,64175.47,116,27-02-2024, BENIN CITY ,Edo,nigeria,Bank Transfer,Delivered,5,
ORD100073,CUST118161,Charles Jones,charles.jones@outlook.com,09517039156,Bluetooth Speaker,ELECTRONICS,4,149643.26,,29-01-2025,Calabar,Cross River,Nigeria,Credit card ,returned,2,Not what I expected
ORD121788,CUST041927,Charles Thomas,charles.thomas@outlook.com,0207-303-9021,Denim Jeans,fashion,2,25168.87,50,"December 31, 2025",Abuja,FCT,NIGERIA,Bank Transfer,Returned,,WILL BUY AGAIN
ORD124122,CUST076234,Robert Martin,?,0800-370-0607,Smartwatch, Electronics,3,45074.68,,"October 18, 2025",LOS ANGELES,CA,usa,CC,Processing,3,meh
ORD113340,CUST042605,  Obinna Martinez  ,obinna.martinez823@yahoo.com,5165150546,Baby Wipes,Baby Products ,4,"191,388.97",5,06/24/2025,Unknown,Kano,Nigeria,Debit Card,Returned,,Great product!
ORD111715,CUST013220,Tunde Wilson,tunde.wilson@ymail.com,0670-420-5099,Lipstick,Beauty,3,21695.27,0,02-09-2025,New York,NY,US,ussd,CANCELLED,,Not what I expected
ORD119146,CUST024665,Thomas Johnson,thomas.johnson@yaho.com,02120847143,Baby Powder,baby products,4,$102717.09,30,1739232000,Calabar,Cross River,NIGERIA,Bank Transfer,pending,2,Great product!
ORD105954,CUST062400,Tunde Anderson,tunde.anderson824@ymail.com,+2342761083261,Sunglasses,FASHION,8,88465.42,40,04/15/2024,Nairobi,Nairobi,kenya,USSD,Deliverd,3,<b>Excellent</b>
ORD119254,CUST087803,William Garcia,william.garcia@yaho.com,(266) 853-5186,Hair Extension,Beauty ,6,126017.52,15,1752105600,Kano,Kano,NIGERIA,CREDIT CARD,Delivered,1,
ORD106400,CUST030432,Femi Anderson,femi.anderson@gmial.com,0131-191-2123,Feeding Bottle,Baby Products ,3,-51770.41,10,24-04-2024,Ibadan,?,NG,debit card,delivered,5,Great product!
ORD130627,CUST035799,Thomas Nwosu,thomas.nwosu@gmail.com,(947) 309-3755,Wireless Mouse,electronics,7,48102.27,,11/24/2023,PORT HARCOURT,Rivers,NIGERIA,Credit Card,DELIVERED,1,Great product!
ORD133479,CUST089000,chiamaka miller,chiamaka.miller@ymail.com,n/a,Face Cream,beauty,4,186162.54,30,"June 05, 2025",Calabar,Cross River,Nigeria,COD,processing,3,Great product!
ORD117508,CUST062014,Obinna Balogun,obinna.balogun@ymail.com,+2348223528103,Onesie Set,baby products,7,92978.72,111,10/28/2025,Johannesburg,Gauteng,S. Africa,Pay Pal,Returned,5,<b>Excellent</b>
ORD108378,CUST073286,John Abubakar,john.abubakar327@hotmail.com,0285-119-1650,Laptop Sleeve, Electronics,7,22575.87,36%,"June 12, 2026",Accra,Greater Accra,GHANA,debit card,Canceled,4,Waste of money
ORD130038,CUST013720,Mary Thompson,mary.thompson@hotmail.com,unknown,Hair Extension,BEAUTY,9,248481.34,,03 Aug 2023,Enugu,Enugu,Nigeria,--,Cancelled,3,<b>Excellent</b>
ORD111282,CUST110302,Jessica Jackson,jessica.jackson@yahoo.com,+2341420983761,Milk Powder,Grocery,9,96018.14,20,05/22/2026,BENIN CITY,Edo,Nigeria,Credit card ,Delivered,1,meh
ORD106481,CUST038406,tunde moore,tunde.moore379@yahoo.com,9169064016,Sunscreen SPF50,Beauty ,2,187273.75,5,--,Nairobi,Nairobi,Kenya,Credit card ,SHIPPED,1,
ORD101511,CUST015914,Susan Okafor,susan.okafor@gmail.com,+2344446308061,Rug,Home & Kitchen,1,249387.96,0,01/20/2023,Los Angeles,CA,United States,ussd,Cancelled,2,average tbh
ORD122976,CUST014968,"Thomas, Chiamaka",chiamaka.thomas@yaho.com,05397652344,Running Shoes,Fashon,2,33536.28,30,28-06-2023,Toronto,Ontario,CANADA,Bank Transfer,Processing,-1,<b>Excellent</b>
ORD113145,CUST109110,Segun Johnson,segun.johnson@yahoo.com,04961784357,Sugar 1kg,groceries,3,224019.42,10,2026-04-21,Enugu,Enugu,NG,Cash on Delivery,delivered,0,Fast delivery
ORD127570,CUST110309,Obinna Eze,,+2340198368826,USB-C Cable,Electroincs,4,222870.31,,07/03/2024,Johannesburg,NIL,SOUTH AFRICA,Pay Pal,Processing,3,Highly recommend!!!
ORD131583,CUST019747,JESSICA NWOSU,jessica.nwosu@hotmail.com,n/a,Cutlery Set, Home & Kitchen,4,186295.2,25,"November 09, 2023",Los Angeles,CA,USA,CC,shipped,,Fast delivery
ORD109069,CUST088882,Chinedu Perez,chinedu.perez149@yahoo.com,0898-005-1383,Cutlery Set,HOME & KITCHEN,5,"NGN 46,946.71",5,01 Jul 2025, BENIN CITY ,Edo,NG,credit card,shipped,3,Fast delivery
ORD133290,CUST045927,Ngozi Abubakar,ngozi.abubakar974@outlook.com,?,Wireless Mouse,Electronics,7,144214.04,,1685232000,Johannesburg,Gauteng,SOUTH AFRICA,credit card,Returned,2,  Poor quality  
ORD113612,CUST022138,Fatima Okafor,fatima.okafor737@yaho.com,0445-526-6848,Ankara Fabric,fashion,4,135708.57,,27 Oct 2024,Ugep,Cross River,Nigeria ,USSD,Canceled,2,
ORD101276,CUST058274,Yusuf Jones,yusuf.jones@yaho.com,4923566453,Power Bank,Electroincs,1,57884.14,0,null,Lagos,Lagos,Nigeria ,PayPal,delivered,2,
ORD122820,CUST060986,  Linda Taylor  ,linda.taylor846@yaho.com,(965) 276-8844,Vegetable Oil 1L,Groceries ,2,"74,955.03",,NULL,Los Angeles,CA,US,cash on delivery,Delivered,,
ORD123250,CUST110162,Blessing Okonkwo,blessing.okonkwo@ymail.com,0387-089-8768,Smartphone Case,Electronics,4,226562.66,40,,Ugep,Unknown,Nigeria,CREDIT CARD,shipped,,
ORD104296,CUST005305,Musa Jackson,musa.jackson920@gmial.com,(393) 937-2837,Baby Monitor,Baby Products ,1,126031.19,25,23 Nov 2024,Johannesburg,Gauteng,South Africa,paypal,returned,,meh
ORD124477,CUST103762,Femi Smith,femi.smith@outlook.com,+2348900056195,Shea Butter,BEAUTY,2,118724.09,,"May 29, 2024",Toronto,Ontario,CANADA,Cash on Delivery,Processing,,WILL BUY AGAIN
ORD105244,CUST004205,Adaeze Anderson,NIL,(764) 575-3547,Sunscreen SPF50,Beauty ,three,249749.01,40,"March 22, 2025",KANO,Kano,NIGERIA,Credit Card,Delivered,2,Waste of money
ORD110257,CUST033060,KELECHI ABUBAKAR,unknown,06548352696,Blender,Home & Kitchen,3,-123997.41,0,10 Sep 2026,Toronto,Ontario,CANADA,Pay Pal,returned,,WILL BUY AGAIN
ORD110017,CUST029585,Obinna Brown,Unknown,0306-945-8292,Teething Ring,BABY PRODUCTS,8,207946.82,15,2025-10-18,Lagos,Lagos,NIGERIA,Credit Card,DELIVERED,2,meh
ORD122251,CUST030886,Karen Williams,karen.williams945@ymail.com,+2347843009123,Onesie Set,Baby Products,5,131330.27,25,2023-03-19,KANO,Kano,NG,debit card,DELIVERED,6,WILL BUY AGAIN
ORD133603,CUST024660,Grace Rodriguez,grace.rodriguez@ymail.com,(104) 263-4695,Baby Powder,Baby Products ,7,134602.15,,23 Aug 2025,-,Enugu,NIGERIA,credit card,Canceled,3,average tbh
ORD113588,CUST063845,Ifeoma Smith,ifeoma.smith@gmial.com,+2345105488373,Baby Carrier,Baby Products,N/A,110754.4,181,2023-09-16,Ugep,Cross River,Nigeria,cash on delivery,DELIVERED,2,Fast delivery
ORD111213,CUST005677,John Okonkwo,john.okonkwo811@ymail.com,(041) 380-5379,Shampoo,beauty,2,41684.4,5,2024-05-24,London,England,uk,Credit Card,DELIVERED,4,Fast delivery
ORD123504,CUST031641,ROBERT ANDERSON,robert.anderson624@yahoo.com,07418830849,Men's T-Shirt,fashion,3,104695.61,15,14 Jan 2024,Abuja,FCT,NG,USSD,Deliverd,,Not what I expected
ORD122384,CUST062107,robert mohammed,robert.mohammed at yahoo.com,0184-302-5153,Handbag,Fashion ,7,117612.89,15,17 Mar 2024, Kaduna ,?,NIGERIA,USSD,NULL,5,  Poor quality  
ORD121376,CUST074358,Chiamaka Okafor ,chiamaka.okafor115@yahoo.com,+2340732480825,Laptop Sleeve,ELECTRONICS,4,-25829.04,,"September 05, 2024",Port Harcourt,Rivers,Nigeria,Credit Card,processing,3,meh
ORD119959,CUST004509,Kelechi Balogun,kelechi.balogun@outlook.com,02593212153,Smartwatch,Electronic,1,0,40,"May 15, 2026",LAGOS,Lagos,Nigeria ,PayPal,Deliverd,,Great product!
ORD132787,CUST100726,Halima Perez,halima.perez@gmail.com,02733087953,Blender,HOME & KITCHEN,4,123886.35,40,21 Apr 2023,Nairobi,Nairobi,Kenya,debit card,Shipped,5,WILL BUY AGAIN
ORD115119,CUST113622,David Lee,david.lee188@hotmail.com,1217276458,Body Lotion,Beauty,6,114076.67,,"June 12, 2024",Nairobi,Nairobi,kenya,Credit Card,RETURNED,0,Not what I expected
ORD120423,CUST098730,Karen Wilson,karen.wilson11 at ymail.com,9535636992,Storage Container,home & kitchen,5,12618.57,10,2025-12-22,Los Angeles,CA,USA,BANK TRANSFER,,2,Fast delivery
ORD116123,CUST065649,Michael Williams,michael.williams@yahoo.com,0856295767,Men's T-Shirt,Fashon,4,85903.19,40,"April 18, 2023",KANO,Kano,Nigeria,CC,cancelled,,
ORD115738,CUST114425,Ifeoma Davis,ifeoma.davis731@gmial.com,N/A,Sneakers,Fashion,1,110678.03,50,14-05-2025,Los Angeles,CA,USA,CC,CANCELLED,2,Highly recommend!!!
ORD121925,CUST100664,Halima Thompson,halima.thompson120@yaho.com,01834841714,Diaper Pack,Baby Products ,2,"NGN 108,974.78",50,15 Jan 2023,N/A,Nairobi,Kenya,USSD,processing,,Highly recommend!!!
ORD120087,CUST056677,Joseph Jackson,joseph.jackson447@yaho.com,00620880953,Lipstick,Beauty ,5,23633.4,6%,06-02-2025,Calabar,Cross River,Nigeria ,Credit card ,returned,4,<b>Excellent</b>
ORD110294,CUST068293,Segun Moore,segun.moore915@ymail.com,7611499144,Smartphone Case,electronics,7,152583.45,20,11/29/2024,Kaduna,Kaduna,NIGERIA,BANK TRANSFER,processing,,product came late :(
ORD129801,CUST052141,Emeka Williams,None,+2342490049575,Rug,Home&Kitchen,2,181144.63,10,"August 23, 2023",Los Angeles,CA,USA,Credit card ,cancelled,,
ORD105268,CUST057717,ngozi jones,ngozi.jones799@yaho.com,(920) 803-8001,Power Bank,electronics,6,230704.23,20,02 Nov 2026, Nairobi ,Nairobi,KENYA,Bank Transfer,processing,,Great product!
ORD112271,CUST087287,Obinna Martinez,obinna.martinez877@yaho.com,+2347810342139,Milk Powder,Groceries,2,unknown,40,19 Jul 2025,Abuja,FCT,Nigeria,credit card,Cancelled,,Waste of money
ORD116502,CUST056223,Jessica Perez,jessica.perez428@outlook.com,+2342827471178,Leather Belt,Fashion,6,17803.39,,1725062400,ENUGU,Enugu,nigeria,PAYPAL,shipped,1,
ORD124767,CUST065383,Musa Moore,-,3911931325,Handbag,Fashion ,7,70874.43,38%,03 Jun 2026,PORT HARCOURT,Rivers,Nigeria ,Pay Pal,Shipped,2,average tbh
ORD117868,CUST087280,Adaeze Abubakar,adaeze.abubakar@gmail.com,09704422344,Non-stick Pan,Home and Kitchen,8,"NGN 207,521.70",13%,24-11-2023,Los Angeles,CA,U.S.A.,PayPal,Deliverd,,product came late :(
ORD117354,CUST098434,kelechi perez,kelechi.perez@yahoo.com,0858-534-3043,Noodles Carton,groceries,2,57885.61,20,2023-07-10,None,CA,usa,PayPal,pending,,meh
ORD102984,CUST085607,Blessing Martin,blessing.martin308@yaho.com,03965775884,Running Shoes,Fashion,4,133791.62,40,"March 14, 2025",Johannesburg,Gauteng,SOUTH AFRICA,Credit Card,DELIVERED,-1,Highly recommend!!!
ORD119832,CUST012968,  Richard Abubakar  ,richard.abubakar@hotmail.com,(228) 993-2263,Noodles Carton,GROCERIES,3,168905.84,,"May 01, 2026",LOS ANGELES,CA,United States,credit card,PENDING,1,Not what I expected
ORD115503,CUST003404,kelechi taylor,KELECHI.TAYLOR@YAHO.COM,0899-290-6843,Non-stick Pan, Home & Kitchen,7,242570.18,25,--,Calabar,Cross River,nigeria,Debit Card,shipped,,WILL BUY AGAIN
ORD124200,CUST033826,EMEKA MARTINEZ,-,-,Body Lotion,Beauty,9,31755.87,0,1784678400,Ugep,Cross River,Nigeria ,credit card,cancelled,2,WILL BUY AGAIN
ORD116546,CUST097140,Adaeze Taylor,adaeze.taylor@yahoo.com,7359989479,Blender,Home & Kitchen,4,154956.11,30,2026-04-01,New York,NY,usa,BANK TRANSFER,Shipped,4,Not what I expected
ORD121418,CUST010306,Ngozi Miller,ngozi.miller823@gmail.com,09531833802,Beans 2kg,groceries,7,194856.62,50,10-05-2025,n/a,Dubai,U.A.E.,debit card,SHIPPED,1,Highly recommend!!!
ORD111352,CUST026689,Halima Martinez,halima.martinez64@yahoo.com,N/A,Table Lamp,home & kitchen,7,198312.6,15,?,Nairobi,Nairobi,Kenya,cash on delivery,Processing,,
ORD114662,CUST027185,WILLIAM WILLIAMS,william.williams@gmail.com,01100845810,Baby Monitor,Baby Products ,7,160393.72,0,12/05/2023,Kaduna,Kaduna,NIGERIA,Credit Card,Delivered,,product came late :(
ORD100035,CUST102384,Segun Lee,segun.lee@yahoo.com,0000-011-8944,Wristwatch,Fashion,7,83857.68,20,"May 02, 2025",Los Angeles,CA,US,USSD,Pending,4,Not what I expected
ORD125810,CUST077638,jennifer okonkwo,jennifer.okonkwo126@outlook.com,+2341314422871,Men's T-Shirt,FASHION,8,70944.52,15,11/19/2023,Nairobi,Nairobi,Kenya,PayPal,Pending,,
ORD120815,CUST115396,Karen Nwosu,karen.nwosu501@gmial.com,00333068820,Teething Ring,BABY PRODUCTS,9,"NGN 239,138.50",,2025-11-05,Ibadan,Oyo,Nigeria,USSD,returned,3,Highly recommend!!!
ORD115264,CUST036576,Yusuf Jackson,yusuf.jackson@gmial.com,none,Bed Sheet Set, Home & Kitchen,4,"82,605.97",,14 Mar 2025,Calabar,Cross River,Nigeria ,paypal,Canceled,2,
ORD106277,CUST071921,John Jackson,john.jackson196@gmial.com,(135) 800-4368,Baby Wipes,Baby Products ,1,226822.3,5,21 Aug 2024,New York,NY,U.S.A.,cash on delivery,Processing,3,average tbh
ORD101561,CUST000533,Barbara Nwosu,barbara.nwosu@gmail.com,NULL,Sneakers,Fashion,2,71816.71,,"August 10, 2026",Los Angeles,CA,USA,paypal,NULL,,Highly recommend!!!
ORD113226,CUST094638,CHINEDU MARTIN,chinedu.martin477@ymail.com,0847-359-1208,Makeup Brush Set,Beuaty,1,65259.43,40,03/30/2023,Ugep,Cross River,Nigeria ,USSD,Cancelled,5,Fast delivery
ORD105642,CUST116222,barbara lee,barbara.lee955@yaho.com,+2347282615037,Table Lamp, Home & Kitchen,1,77755.94,,2023-01-03,London,England,United Kingdom,CREDIT CARD,CANCELLED,1,Highly recommend!!!
ORD105316,CUST045068,Bola Jones,bola.jones867@gmail.com,+2344833707367,Tomato Paste,Groceries,2,106606.17,50,28-07-2026,Los Angeles,CA,usa,bank transfer,returned,5,<b>Excellent</b>
ORD117136,CUST035151,Charles Rodriguez,charles.rodriguez100@yaho.com,0388524082,Lipstick,BEAUTY,three,136639.76,,12-09-2023,DUBAI,Dubai,UAE,PayPal,Returned,2,  Poor quality  
ORD124386,CUST018615,  Patricia Wilson  ,patricia.wilson983@yahoo.com,0482-336-9240,Milk Powder,groceries,3,"NGN 200,032.57",,05/30/2026,Toronto,Ontario,canada,cash on delivery,Deliverd,,  Poor quality  
ORD123598,CUST068774,Michael Abubakar,michael.abubakar534@ymail.com,+2343071244713,Honey 500ml,Groceries,NULL,112481.96,,10/21/2025,Accra,Greater Accra,ghana,CC,delivered,,product came late :(
ORD118902,CUST007575,FEMI OKONKWO,femi.okonkwo826@yaho.com,+2346966483104,Wireless Earbuds,Electronics,3,205450.9,25,"October 21, 2024",London,England,United Kingdom,Cash on Delivery,pending,5,<b>Excellent</b>
ORD106195,CUST086090,  Richard Jackson  ,richard.jackson387@yaho.com,09573186124,Curtain Set,Home & Kitchen,6,187654.82,,14-08-2026,Accra,Greater Accra,Ghana,Credit Card,returned,,Fast delivery
ORD101187,CUST037226,Jennifer Bello,jennifer.bello530@outlook.com,+2348687914896,Teething Ring,Baby Products ,8,126901.55,30,28-10-2023,Johannesburg,Gauteng,S. Africa,Credit Card,RETURNED,,average tbh
ORD122046,CUST118131,Adaeze Smith,adaeze.smith957@outlook.com,+2340817467663,HDMI Cable,Electroincs,5,"138,487.57",10,05/27/2023,Accra,Greater Accra,ghana,Debit Card,Canceled,3,Great product!
ORD110747,CUST081820,Ifeoma Bello,ifeoma.bello@ymail.com,Unknown,Wireless Earbuds,Electroincs,1,-114693.09,5,"April 16, 2026",Kaduna,Kaduna,Nigeria ,bank transfer,Returned,,Fast delivery
